filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
024945.mp3,0.27432355284690857,0.17826227843761444,1128.9744423540533,1720.8980383149378,1522.2189905475407,0.0481870431109605,-155.0022735595703,153.823974609375,11.640044212341309,-10.301545143127441,-16.900651931762695,-8.0203857421875,-18.360994338989258,-4.5784783363342285,-2.8822765350341797,8.148370742797852,5.014292240142822,12.244321823120117,3.326944589614868,12.189367294311523,1.8600616455078125,16.117279052734375,6.042723655700684,14.438199996948242,3.284343719482422,4.7655253410339355,Ambient,Electronic
068583.mp3,0.42280489206314087,0.25656434893608093,974.4642637200021,1519.4312860159566,2395.202183206753,0.021182411595394735,-168.17117309570312,141.78646850585938,-6.244722843170166,59.56818389892578,18.659996032714844,2.8651328086853027,18.189252853393555,-1.1715723276138306,-1.4251766204833984,11.209097862243652,-2.829751491546631,-2.8579471111297607,5.71690034866333,6.167156219482422,-1.9895223379135132,1.4842665195465088,3.0336508750915527,3.2538552284240723,1.7330771684646606,-0.7553163170814514,Ambient,Electronic
104667.mp3,0.46880799531936646,0.21092987060546875,3041.668139724569,2458.271178879071,5830.135595438372,0.1768656050300155,0.7050087451934814,61.56499481201172,-40.70286178588867,22.848854064941406,-2.7611446380615234,14.674155235290527,-8.725356101989746,12.708925247192383,-8.987845420837402,14.510590553283691,-8.560746192932129,11.693387031555176,-7.075495719909668,12.657761573791504,-5.327290058135986,13.258482933044434,-4.264220237731934,12.149720191955566,-6.795723915100098,9.738038063049316,Ambient,Electronic
133020.mp3,0.40995901823043823,0.13058726489543915,1363.9017775564223,1712.7056031509153,2849.6244353775637,0.06983177728328173,-193.41380310058594,137.46519470214844,-7.392423152923584,17.084077835083008,-12.691032409667969,1.4331995248794556,3.2365148067474365,0.19155704975128174,-11.034932136535645,-1.881248116493225,1.1720932722091675,-3.732611894607544,-12.631345748901367,-0.5079734921455383,-0.9317145347595215,0.7079392075538635,-3.43660306930542,4.766006946563721,-0.7434719800949097,-2.6062839031219482,Ambient,Electronic
150587.mp3,0.23635464906692505,0.13275983929634094,767.5795236707972,757.5039595888366,1145.0043079190066,0.052109178325910145,-246.81060791015625,204.2352294921875,-29.324295043945312,11.654003143310547,-6.456336975097656,-31.584714889526367,-4.337185859680176,-18.71440887451172,-15.322185516357422,-6.730996131896973,-13.969724655151367,-6.436316013336182,-14.295465469360352,-17.22114372253418,-6.352034568786621,-6.89370059967041,-3.8913137912750244,0.4214041531085968,-7.410179138183594,-12.375689506530762,Ambient,Electronic
133008.mp3,0.5337846279144287,0.37701255083084106,3422.7122563697662,2880.3034166887483,6856.666872006821,0.14580108359133126,-5.744682788848877,36.605491638183594,-2.8483662605285645,18.626169204711914,7.176309585571289,19.66185188293457,10.00969409942627,21.83334732055664,7.9198808670043945,12.010332107543945,1.6021558046340942,3.283785104751587,-3.994856119155884,1.4056384563446045,-3.4892494678497314,2.898542642593384,0.355002760887146,8.742810249328613,2.3616974353790283,4.118753433227539,Ambient,Electronic
040637.mp3,0.24699419736862183,0.14735063910484314,751.8402982935144,876.8396270191841,1050.9570842007165,0.044627620304027886,-230.78260803222656,202.27162170410156,-10.259305953979492,20.089452743530273,-27.87515640258789,-25.319137573242188,1.2091071605682373,-14.439238548278809,-15.948368072509766,-3.816943407058716,-8.65310287475586,-7.091459274291992,-13.557442665100098,-7.7286858558654785,-3.6710498332977295,-4.4231858253479,-1.4293595552444458,0.14474858343601227,0.17584848403930664,-1.732069730758667,Ambient,Electronic
054124.mp3,0.42128491401672363,0.3173701763153076,530.7011553699275,902.9937016291678,884.6710512381391,0.020181030935321455,-181.1068878173828,204.1393280029297,10.759771347045898,32.890140533447266,25.4388370513916,12.19581127166748,8.84153938293457,13.284708023071289,2.994884967803955,-0.8356031775474548,-3.3900341987609863,-1.257178544998169,-5.29357385635376,-4.822491645812988,-6.052939414978027,-3.6796422004699707,-1.4874050617218018,3.200314521789551,0.9716842174530029,-1.8232154846191406,Ambient,Electronic
054130.mp3,0.3876340985298157,0.2600644826889038,628.0283546138052,928.6680458244699,963.1691758477651,0.032991486068111454,-182.2214813232422,212.34634399414062,14.11262035369873,18.781047821044922,6.975956916809082,-0.7936740517616272,-9.24776840209961,2.258572578430176,-2.89062237739563,-2.5441060066223145,-2.1440744400024414,3.218197822570801,-1.703133463859558,-5.056087493896484,-5.187211036682129,-0.7591833472251892,-5.778529644012451,-8.292434692382812,-3.3952553272247314,7.204098701477051,Ambient,Electronic
118662.mp3,0.3778724670410156,0.16011863946914673,1439.833511086052,1860.0060272648052,2963.300671566373,0.08779569192970565,-130.39288330078125,140.19573974609375,2.915239095687866,41.10251998901367,15.429855346679688,6.083075523376465,-6.846374034881592,6.69448184967041,-0.24913690984249115,-1.5724409818649292,-0.2718161642551422,1.8274835348129272,-3.0650928020477295,2.3315694332122803,-3.291261911392212,5.719712734222412,0.6803932189941406,3.2763731479644775,4.139662742614746,3.8855836391448975,Ambient,Electronic
120458.mp3,0.3550843596458435,0.17736470699310303,2185.659446911287,2206.024787986589,4291.729173726762,0.09160171378776143,-117.37294006347656,93.59680938720703,-27.395465850830078,-7.137028694152832,-12.692041397094727,24.03107261657715,20.003843307495117,19.137771606445312,20.020652770996094,26.579130172729492,11.082392692565918,13.100251197814941,6.90090274810791,9.243317604064941,3.158580780029297,10.686617851257324,2.655426502227783,4.3759284019470215,3.0121443271636963,10.324054718017578,Ambient,Electronic
120470.mp3,0.4575015604496002,0.3672521114349365,2914.6357258181515,2810.2795711285894,6226.045685286861,0.05364253277380031,-31.243896484375,52.82383728027344,-15.01026439666748,13.151488304138184,9.735320091247559,21.840850830078125,9.94247055053711,19.062877655029297,7.490230560302734,12.448293685913086,4.795440673828125,9.26014232635498,4.338235378265381,8.97244644165039,5.026711940765381,7.7538743019104,3.3363780975341797,4.741776466369629,-1.7344202995300293,3.749878406524658,Ambient,Electronic
120464.mp3,0.3006848692893982,0.07477327436208725,2671.8894391004205,2333.6976761249016,5251.77477564025,0.13142103081429124,-144.56149291992188,67.77708435058594,-43.393577575683594,8.578230857849121,-5.9242424964904785,6.317941665649414,-15.94977855682373,-4.075201511383057,-17.400087356567383,-3.936142921447754,-0.10244753211736679,11.424663543701172,-1.1117260456085205,-1.5629931688308716,-14.932950973510742,-5.657919406890869,-6.73817777633667,2.3987174034118652,-4.342849254608154,2.383969783782959,Ambient,Electronic
120466.mp3,0.42250457406044006,0.16144965589046478,2223.6610858363933,1935.0244215182447,4022.925673918827,0.12589228485390866,-91.30347442626953,85.94395446777344,-51.72359848022461,30.11177635192871,2.9904448986053467,15.402833938598633,5.345527648925781,12.69511604309082,4.299529552459717,11.464569091796875,2.587721586227417,13.714200019836426,6.475925922393799,8.670148849487305,-0.9187336564064026,7.527324676513672,0.8923585414886475,6.163522720336914,-3.0265002250671387,-2.187528610229492,Ambient,Electronic
152580.mp3,0.4844094514846802,0.20843259990215302,2224.5855727189464,2689.482892771149,5230.108136709673,0.04918478589756003,-113.65133666992188,82.55348205566406,29.09398078918457,35.3751220703125,14.76338005065918,24.590652465820312,9.636886596679688,17.24439239501953,5.772873401641846,11.977965354919434,2.628955125808716,8.400404930114746,-1.656474232673645,6.3175272941589355,-2.7536168098449707,5.415821552276611,0.9079380035400391,3.8441007137298584,-1.212053656578064,0.8923485279083252,Ambient,Electronic
054126.mp3,0.40160155296325684,0.37677091360092163,533.5866642886555,917.3166531859321,866.1030961264029,0.02335095479392415,-158.1201629638672,214.14553833007812,15.847599983215332,30.926040649414062,22.24933433532715,5.739169597625732,4.720776557922363,15.346014976501465,-0.5522396564483643,-3.7202579975128174,-7.011835098266602,-4.182301998138428,-9.759893417358398,-4.224780559539795,-3.012218475341797,-1.7347102165222168,-1.8675113916397095,2.4263079166412354,-1.0230510234832764,-1.6818547248840332,Ambient,Electronic
145759.mp3,0.3669312596321106,0.3567653000354767,2591.0207164674403,2648.907381258746,5699.059935672444,0.09257411587432222,-36.56828689575195,77.33293914794922,5.959748268127441,25.118610382080078,10.024949073791504,15.351265907287598,0.30883634090423584,13.067513465881348,0.5748143792152405,15.506058692932129,6.757792949676514,9.480901718139648,0.3654594123363495,0.6710542440414429,7.054385662078857,8.176166534423828,3.7165184020996094,10.807766914367676,0.5448123216629028,4.843125343322754,Ambient,Electronic
040635.mp3,0.33938562870025635,0.1286715269088745,2492.118072327446,2591.922322122521,5468.608598738632,0.1022809385884288,-114.54776000976562,81.57456970214844,0.6292411684989929,24.344417572021484,2.713472366333008,4.990653038024902,-7.606351375579834,-0.5953252911567688,-5.637894153594971,5.356426239013672,2.9187231063842773,10.138072967529297,-0.14496423304080963,0.3208942115306854,-7.584443092346191,0.5348311066627502,0.24704721570014954,4.980901718139648,-0.3373531699180603,10.11828327178955,Ambient,Electronic
054132.mp3,0.34912222623825073,0.357942670583725,1206.7501404701757,1751.4048523400095,2707.358628972765,0.0385628809500774,-90.51567077636719,156.6955108642578,11.227134704589844,25.36760711669922,15.218205451965332,10.25638198852539,-3.5324273109436035,15.226513862609863,-8.399085998535156,-1.7247289419174194,-6.333338737487793,-0.7838293313980103,-9.074666023254395,-5.823300361633301,-6.890308856964111,-6.655921936035156,-1.2428069114685059,9.283653259277344,5.415928840637207,5.4698567390441895,Ambient,Electronic
133022.mp3,0.516649067401886,0.4607387185096741,1899.0178988180123,2354.704817460043,4395.840085623065,0.0350851997871517,-54.57968521118164,90.71711730957031,-0.9492197036743164,43.39643096923828,12.316324234008789,19.54017448425293,8.486140251159668,8.33664321899414,-0.9966937303543091,3.2573091983795166,-2.7563889026641846,1.8716720342636108,0.7306111454963684,5.930471420288086,1.9561842679977417,9.041033744812012,5.645980358123779,8.287020683288574,2.7595221996307373,5.618062973022461,Ambient,Electronic
104665.mp3,0.49653610587120056,0.23262335360050201,2073.4784298459367,2084.7413404544222,4231.140978256923,0.09596636570487994,-58.24606704711914,97.01083374023438,-18.227130889892578,60.47921371459961,-1.3818960189819336,32.053714752197266,-2.953562021255493,20.823637008666992,-5.816075801849365,12.158707618713379,-5.97300386428833,10.098455429077148,-4.837340831756592,9.134725570678711,-3.9171488285064697,7.6800665855407715,-6.117951393127441,1.524018406867981,-5.568553924560547,6.2238969802856445,Ambient,Electronic
104659.mp3,0.44207045435905457,0.21460339426994324,3068.56893254895,2462.523558271101,5917.430884771672,0.1754097480892028,-7.136562824249268,62.0235710144043,-36.19231033325195,26.002866744995117,-7.117612361907959,21.37824249267578,-5.50325870513916,14.390244483947754,-7.126134395599365,10.380264282226562,-13.480825424194336,6.295919895172119,-14.857999801635742,10.018284797668457,-8.722684860229492,7.382106304168701,-12.911187171936035,7.096129417419434,-10.757288932800293,6.976712703704834,Ambient,Electronic
068581.mp3,0.404352605342865,0.16875509917736053,1224.5458263009496,1545.4892639120415,2285.446779234847,0.05960359580751356,-106.5666732788086,162.37661743164062,-13.991849899291992,21.204042434692383,-11.308934211730957,8.305014610290527,-16.290273666381836,-3.440793514251709,-4.482081413269043,4.218794345855713,-2.0428855419158936,-0.9028975367546082,-5.241849422454834,2.4088902473449707,1.8618532419204712,3.489959478378296,-0.3438500463962555,2.1004512310028076,1.6198679208755493,-0.22495350241661072,Ambient,Electronic
067670.mp3,0.22235281765460968,0.0042722406797111034,519.2528546871953,771.9691871254579,709.2029669042893,0.03713925433288149,-671.6622314453125,137.40042114257812,68.1562728881836,16.36383628845215,-1.0738013982772827,-3.3215386867523193,-5.609306812286377,-5.947295665740967,-1.8912122249603271,2.151703119277954,3.0309255123138428,1.4100019931793213,-1.6917880773544312,-4.513705253601074,-4.6291890144348145,-3.1847901344299316,-4.159862518310547,-7.864593029022217,-10.315093040466309,-9.463698387145996,Ambient,Electronic
104658.mp3,0.5045764446258545,0.15429815649986267,1637.6092977573462,1661.5696350148492,2996.781878869969,0.07506870706753097,-161.06849670410156,108.55779266357422,-37.323429107666016,58.19428634643555,30.431640625,12.030495643615723,12.451931953430176,15.331873893737793,-4.13127326965332,13.59531021118164,-7.166435718536377,5.972469329833984,2.4204189777374268,3.4552762508392334,-10.749655723571777,1.5586317777633667,-4.368766784667969,8.583625793457031,-0.14411449432373047,-2.5312838554382324,Ambient,Electronic
133023.mp3,0.4342990815639496,0.1914597898721695,3319.799531490623,2672.7903444933086,6390.394691490906,0.21732257098974458,-24.40617561340332,44.00818634033203,-46.49889373779297,-37.901123046875,-30.627944946289062,-7.947425842285156,-21.527362823486328,1.4983046054840088,-9.155672073364258,1.618859052658081,-4.825578689575195,-3.302760124206543,-2.8141493797302246,0.90459144115448,-3.931105375289917,0.6684808135032654,-3.256035566329956,6.0914154052734375,-2.605494976043701,7.599069118499756,Ambient,Electronic
150590.mp3,0.1962520033121109,0.04444580152630806,1030.6989808575838,955.7122959705946,1577.1778629695973,0.11202064472792408,-355.0633850097656,182.7171630859375,-9.614325523376465,-28.420934677124023,12.855674743652344,29.713054656982422,3.6972239017486572,-4.22961950302124,-2.8872761726379395,2.395894765853882,-3.164280891418457,-4.419861316680908,-0.31483983993530273,3.7799923419952393,4.566002368927002,4.815928936004639,-1.7245053052902222,-5.099163055419922,-3.114997148513794,4.14389705657959,Ambient,Electronic
054133.mp3,0.39157435297966003,0.24096490442752838,786.5279069646357,1415.8999321173364,1407.6059732946844,0.02320905548024787,-190.73118591308594,154.1671600341797,26.142194747924805,65.26634979248047,17.39096450805664,29.356868743896484,-0.5844111442565918,12.1473970413208,-0.8988237380981445,3.717982292175293,-0.8011947274208069,-7.130834579467773,-0.5429697036743164,-7.667258262634277,-4.097897052764893,-4.702753067016602,-6.2970123291015625,-0.5593520998954773,-5.441775321960449,-1.185441017150879,Ambient,Electronic
145758.mp3,0.4885607063770294,0.25904908776283264,3663.4834282252255,2989.3982130209806,7388.62198868034,0.16625674221168732,-16.57621192932129,37.09258270263672,-12.417257308959961,12.38981819152832,11.637250900268555,11.547747611999512,7.887607574462891,11.688204765319824,-0.12592875957489014,2.5344738960266113,0.1921742856502533,7.284089088439941,4.880558967590332,4.529360294342041,-0.23818260431289673,8.910788536071777,4.122537612915039,8.342183113098145,2.026357412338257,7.135444164276123,Ambient,Electronic
054127.mp3,0.41290873289108276,0.24798117578029633,889.7144417045995,1434.0632670467019,1612.680126990947,0.034534457300542214,-151.36131286621094,168.557373046875,13.926604270935059,29.441497802734375,5.811888217926025,10.588802337646484,3.982832670211792,10.981537818908691,1.8720412254333496,0.928873598575592,1.0325931310653687,3.127017021179199,0.6257508397102356,-0.15440930426120758,-6.658016204833984,-4.772403717041016,-0.25291121006011963,4.580145359039307,-2.6931512355804443,-8.688408851623535,Ambient,Electronic
040634.mp3,0.441854327917099,0.24881598353385925,2041.2229586313865,2454.6821477207177,4592.318345002663,0.0576746768493416,-101.90067291259766,97.86433410644531,22.410743713378906,30.50431251525879,2.4275529384613037,17.008865356445312,3.585026264190674,14.884058952331543,0.302574098110199,9.374401092529297,2.537656784057617,5.418949127197266,-1.0077153444290161,3.9407572746276855,-3.9294559955596924,3.6892125606536865,-1.8759667873382568,3.1236956119537354,-0.28273719549179077,7.229644775390625,Ambient,Electronic
118661.mp3,0.41419583559036255,0.1505769044160843,2530.874865033891,2581.8426474704384,5557.793116255568,0.12770162119965142,-40.15866470336914,89.59204864501953,-1.5533032417297363,20.847938537597656,-11.525984764099121,11.853938102722168,-0.18226423859596252,5.415683746337891,1.1765755414962769,13.452341079711914,2.104292392730713,10.540879249572754,-0.06983570754528046,6.013554573059082,0.4303642809391022,4.2144880294799805,-2.9732401371002197,5.424612998962402,-0.19405794143676758,0.41381514072418213,Ambient,Electronic
120467.mp3,0.37533843517303467,0.1665562093257904,1841.5675044271966,2245.478059036933,4117.120082391315,0.07642792953621223,-143.1533966064453,121.77117156982422,12.974815368652344,12.96662712097168,-1.0848675966262817,10.67635726928711,0.5044539570808411,7.619597434997559,2.631225109100342,6.742332935333252,2.7658848762512207,7.995213985443115,2.8906924724578857,5.2549638748168945,1.1653132438659668,3.3272786140441895,-2.296846389770508,3.6079399585723877,0.06038523465394974,1.5924313068389893,Ambient,Electronic
120463.mp3,0.5631943941116333,0.17189697921276093,1932.3733147597402,2293.606918620023,4344.869983297831,0.05100364300929512,-130.28871154785156,97.35900115966797,-13.812463760375977,27.23960304260254,16.094635009765625,23.821428298950195,10.490968704223633,18.92072296142578,6.458530426025391,14.612003326416016,3.5554113388061523,7.449212074279785,4.543757438659668,5.964948654174805,3.4837327003479004,5.113803863525391,2.828395366668701,5.43632698059082,0.46121302247047424,3.3368587493896484,Ambient,Electronic
118665.mp3,0.3934585452079773,0.13951806724071503,1374.3331595053337,1593.338342980508,2887.992838793813,0.05547419635941131,-154.10987854003906,166.60240173339844,-21.991491317749023,24.140453338623047,-4.780148506164551,3.658492088317871,7.986658096313477,5.626461982727051,15.650813102722168,8.652109146118164,-7.9491353034973145,6.456976890563965,2.975754737854004,7.6156005859375,-4.609534740447998,-7.57761812210083,5.6604084968566895,4.419754981994629,-1.1816349029541016,7.0984883308410645,Ambient,Electronic
118659.mp3,0.32785657048225403,0.23418112099170685,2342.2953834340155,2196.2666610893402,4514.272702810565,0.13866356061339008,-1.801438808441162,91.83531951904297,-37.90293502807617,17.795284271240234,-6.0655317306518555,8.803232192993164,-2.7123048305511475,6.3575286865234375,-8.626973152160645,1.5043995380401611,-4.560233116149902,8.009198188781738,-0.07642840594053268,7.7846784591674805,-0.04418198764324188,5.966264724731445,-1.2262122631072998,6.4142303466796875,-1.3487106561660767,3.01515531539917,Ambient,Electronic
145760.mp3,0.39326781034469604,0.28347840905189514,2267.022767986042,2305.1396010056433,4828.0958051652,0.08863589638157894,-58.60065460205078,96.54534912109375,-8.786986351013184,40.15690612792969,12.106354713439941,14.271313667297363,-3.1092705726623535,9.753608703613281,1.9070427417755127,0.7503587007522583,-3.100771903991699,4.073031425476074,-0.20228232443332672,2.2709715366363525,1.0233557224273682,5.503803253173828,1.515839695930481,5.682912349700928,2.2590906620025635,0.5118669867515564,Ambient,Electronic
109542.mp3,0.29465872049331665,0.30479973554611206,1506.8000191509634,2048.0076860298204,3209.972256403589,0.05476232947948916,-51.54045486450195,137.4963836669922,8.940533638000488,22.336444854736328,6.194535255432129,5.8424153327941895,-11.391084671020508,-1.9655115604400635,-12.624998092651367,1.7944315671920776,-8.401997566223145,0.05567067489027977,-4.8661580085754395,-1.5652118921279907,-6.26995849609375,-1.3318601846694946,-7.516279697418213,-2.3433101177215576,-7.210966110229492,-2.855144739151001,Ambient,Electronic
054137.mp3,0.41328150033950806,0.294192373752594,986.6308687930488,1477.4978833453856,1927.371794968774,0.03695506148334624,-150.03927612304688,162.5542449951172,27.574636459350586,31.47140884399414,9.921906471252441,10.715778350830078,-4.107698917388916,18.124927520751953,18.547588348388672,13.370213508605957,-4.600715160369873,-6.921278953552246,-8.861581802368164,-1.4158101081848145,-4.04342794418335,2.383728504180908,4.274230480194092,4.588818073272705,-8.126981735229492,-5.3766279220581055,Ambient,Electronic
042755.mp3,0.34683889150619507,0.2166973352432251,657.9787540118812,852.390958669084,1205.2093789304372,0.03788261295472136,-184.9502410888672,227.7418212890625,-17.02678680419922,35.669769287109375,8.814615249633789,1.8551747798919678,-1.5875118970870972,-4.587840557098389,2.7464630603790283,1.6024318933486938,4.360799789428711,-6.254354953765869,-5.469698429107666,-2.723203182220459,1.0516341924667358,2.1470048427581787,1.4521093368530273,5.468554496765137,-1.2029677629470825,-5.783092021942139,Ambient,Electronic
133027.mp3,0.5662406086921692,0.2526756823062897,1955.050075357081,2143.336895499084,4344.869983297831,0.07623503764039505,-55.72270584106445,114.00196075439453,-15.904376983642578,36.93416976928711,5.472057819366455,17.70873260498047,1.1851272583007812,13.603719711303711,4.563468933105469,3.8981683254241943,1.116358995437622,10.86611557006836,3.4697742462158203,3.524035930633545,-0.13214482367038727,3.3115601539611816,-4.628933906555176,-0.4869001805782318,0.06974328309297562,5.6675639152526855,Ambient,Electronic
104660.mp3,0.4433545470237732,0.21062009036540985,2937.134556298643,2496.5877245573247,5621.357675085865,0.12249472414376934,-82.98442077636719,69.06368255615234,-8.973682403564453,13.212324142456055,4.156499862670898,43.0584716796875,2.7890610694885254,25.90207862854004,-7.661867618560791,16.19175910949707,-2.633629560470581,15.726076126098633,-1.7336212396621704,10.278265953063965,-3.976107358932495,12.163296699523926,-2.0669920444488525,11.612184524536133,-4.4448652267456055,7.039320945739746,Ambient,Electronic
036375.mp3,0.4595213532447815,0.16129806637763977,232.72627514697112,599.5622075682141,210.7570589142318,0.011259191176470588,-376.04718017578125,151.938232421875,58.7409782409668,21.945281982421875,22.92827796936035,28.72829246520996,38.44607925415039,38.32429885864258,22.93144989013672,14.512364387512207,13.664512634277344,3.113074779510498,-3.2297067642211914,3.3471975326538086,-0.41611775755882263,-9.365184783935547,3.2239365577697754,20.238788604736328,11.987295150756836,-6.042693614959717,Ambient,Electronic
055822.mp3,0.4722074866294861,0.24624939262866974,1489.7822774125805,2293.43636371317,3482.466032115366,0.0353952846630519,-148.2920684814453,94.93440246582031,39.64558029174805,59.825557708740234,23.21489715576172,25.166414260864258,4.973457336425781,11.189421653747559,0.8299735188484192,7.347657680511475,-6.466887474060059,5.454023838043213,1.3789584636688232,3.5763912200927734,-1.067139983177185,6.958996295928955,-3.693084478378296,2.9310824871063232,-3.4388415813446045,-2.137225389480591,Ambient,Electronic
